latitude,longitude,elevation in feet,key saddle latitude,key saddle longitude,prominence in feet,isolation latitude,isolation longitude,isolation in km
-13.6508,-74.0150,12906,-13.5617,-74.1308,1545,-13.6000,-73.9550,8.5892
-9.2742,-78.0567,9753,-9.2667,-78.0525,1542,-9.2500,-78.0467,2.8900
-14.8675,-74.8333,6784,-14.8725,-74.7825,1542,-14.8483,-74.7375,10.5296
-10.4075,-77.1183,13536,-10.3733,-77.0925,1542,-10.3683,-77.0892,5.3826
-8.5375,-77.0108,13959,-8.5483,-77.0150,1538,-8.5592,-77.0950,9.5710
-9.2933,-77.3158,18274,-9.3308,-77.3242,1536,-9.3525,-77.3350,6.8744
-8.5475,-77.1300,14311,-8.5492,-77.0692,1536,-8.4992,-77.1392,5.4399
-9.4433,-78.0700,7125,-9.4317,-78.0600,1535,-9.4250,-78.0408,3.7909
-8.5508,-76.6342,9425,-8.5492,-76.6492,1535,-8.5458,-76.6592,2.8078
-7.9825,-77.1233,13792,-7.9892,-77.1375,1535,-8.0100,-77.2042,9.4163
-13.2750,-74.8017,16876,-13.1967,-74.8450,1535,-13.1567,-75.0100,26.1024
-8.4083,-76.6833,9665,-8.4225,-76.6925,1532,-8.4567,-76.7083,6.0131
-13.2008,-73.0408,17985,-13.2075,-73.0517,1532,-13.2308,-73.0850,5.8249
-8.3758,-76.8425,12588,-8.3767,-76.8500,1529,-8.3792,-76.8767,3.7809
-10.8933,-75.8392,15387,-10.8692,-75.8808,1529,-10.9358,-75.8758,6.1782
-10.6883,-77.0658,16991,-10.6658,-76.9008,1529,-10.5475,-76.8550,27.8373
-15.2400,-71.7200,16476,-15.3300,-71.7700,1526,-15.1108,-71.7758,15.5006
-9.5508,-76.6092,15469,-9.5708,-76.5508,1523,-9.6325,-76.5542,10.8648
-9.2567,-76.1292,5636,-9.2575,-76.1683,1522,-9.2783,-76.1758,5.6603
-9.6092,-76.4250,13989,-9.6158,-76.4258,1519,-9.6200,-76.4525,3.2475
-14.2342,-71.5933,15095,-14.3458,-71.5592,1519,-14.2183,-71.7442,16.3728
-9.6058,-77.6600,15935,-9.6850,-77.5592,1516,-9.7842,-77.5217,24.8898
-14.0633,-72.1617,14393,-14.0942,-72.1608,1516,-14.0658,-72.1283,3.6105
-11.9358,-76.1408,17657,-11.9200,-76.1083,1512,-11.9250,-76.0717,7.6293
-13.8517,-73.8583,13471,-13.8100,-73.8692,1510,-13.7708,-73.8742,9.1057
-10.3817,-76.7308,16473,-10.4075,-76.7225,1510,-10.4175,-76.7550,4.7652
-14.2875,-72.0600,13451,-14.3083,-72.0367,1509,-14.3325,-72.0517,5.0593
-10.7842,-75.3767,8671,-10.8300,-75.3858,1509,-10.7900,-75.4167,4.4224
-13.6842,-73.5175,13464,-13.6650,-73.5567,1506,-13.6300,-73.5317,6.1858
-11.8700,-74.8708,17257,-11.8767,-74.8558,1506,-11.8975,-74.8500,3.7954
-8.8783,-77.0533,15075,-8.7550,-77.0767,1503,-8.7208,-77.0492,17.4253
-15.1275,-71.8500,17132,-14.9958,-72.1433,1503,-15.4050,-71.8983,31.1414
-12.4758,-75.4017,16512,-12.4683,-75.4125,1496,-12.6050,-75.4592,15.5960
-11.5642,-75.8117,14947,-11.3650,-75.8383,1496,-11.6358,-75.9167,13.9271
-10.7842,-75.5308,9196,-10.7992,-75.5450,1493,-10.8058,-75.5033,3.8449
-8.3700,-76.8917,13336,-8.3708,-76.9600,1489,-8.4058,-77.0242,15.1222
-10.2625,-77.5283,8641,-10.2567,-77.5133,1489,-10.2700,-77.4892,4.3706
-10.1433,-77.6467,11669,-10.1050,-77.6492,1489,-10.0650,-77.6425,8.6764
-11.7333,-76.0408,17211,-11.7517,-76.0492,1483,-11.7875,-76.0625,6.4407
-8.6458,-77.7842,17230,-8.6675,-77.7783,1482,-8.6466,-77.7849,0.1000
-13.4550,-72.9367,14547,-13.4983,-72.9617,1480,-13.5192,-72.9250,7.2105
-12.1717,-74.8375,15334,-12.1675,-74.8558,1480,-12.1650,-74.8842,5.1319
-15.1850,-73.7708,13093,-15.2808,-73.7767,1476,-15.1733,-73.6908,8.6934
-14.3000,-71.8267,14527,-14.3125,-71.7892,1476,-14.2483,-71.8167,5.8174
-13.1708,-75.1450,16863,-13.1217,-75.0733,1476,-13.1650,-75.0242,13.1148
-11.7183,-76.3308,17299,-11.6708,-76.3175,1473,-11.6567,-76.3250,6.8512
-8.6833,-77.2825,11122,-8.6867,-77.2967,1470,-8.6950,-77.3258,4.9400
-14.0700,-72.7875,16519,-14.1200,-72.9992,1470,-14.0758,-73.0200,25.1182
-10.5358,-77.0392,16072,-10.5392,-76.9825,1469,-10.4800,-76.9408,12.4105
-8.4525,-77.8150,16295,-8.4417,-77.8275,1466,-8.4400,-77.8350,2.6002
-10.0975,-75.6283,10341,-10.1242,-75.6350,1464,-10.1642,-75.6442,7.5753
-9.3467,-77.3967,19520,-9.3592,-77.3958,1463,-9.3700,-77.3825,2.9350
-13.9417,-72.0742,12572,-13.9592,-72.0800,1460,-13.9700,-72.0842,3.3160
-10.7133,-76.6800,16463,-10.7325,-76.6592,1460,-10.7125,-76.6567,2.5540
-14.7283,-71.4958,14593,-14.6942,-71.5450,1457,-14.8042,-71.5650,11.2189
-11.7775,-75.1008,16532,-11.7842,-75.1108,1457,-11.8042,-75.0900,3.1776
-10.4358,-76.7625,18024,-10.4542,-76.7692,1456,-10.4475,-76.7817,2.4641
-9.4725,-77.3267,19055,-9.4933,-77.3225,1454,-9.5033,-77.3200,3.4699
-9.3950,-77.9333,14675,-9.3842,-77.9192,1454,-9.3667,-77.9142,3.7752
-10.8283,-76.6217,17260,-10.7717,-76.6275,1453,-10.7500,-76.6383,8.8543
-13.4642,-73.7092,15016,-13.4683,-73.7008,1450,-13.4867,-73.6625,5.6331
-15.7992,-72.1317,15141,-15.8100,-72.1325,1447,-15.7533,-72.0642,8.8340
-15.4317,-73.6750,13323,-15.4000,-73.7400,1447,-15.4517,-73.8442,18.2901
-14.1175,-72.2025,14717,-14.1392,-72.1800,1447,-14.1342,-72.1558,5.3653
-13.5233,-72.6950,10183,-13.5383,-72.6958,1447,-13.5008,-72.6850,2.7147
-13.2217,-72.9492,16240,-13.2200,-72.9342,1447,-13.2525,-72.9483,3.4123
-11.9525,-76.5808,8526,-11.9608,-76.5692,1446,-11.9592,-76.5517,3.2611
-9.5350,-77.0783,16099,-9.5633,-77.0575,1441,-9.4858,-77.0833,5.4657
-8.2408,-77.2442,14009,-8.2917,-77.1967,1437,-8.2217,-77.2708,3.6235
-14.6792,-72.7175,17171,-14.7208,-72.8325,1437,-14.8175,-72.7725,16.4116
-11.6192,-76.3075,17372,-11.5767,-76.2708,1437,-11.5425,-76.2475,10.7122
-15.4342,-72.1008,18015,-15.4383,-72.1292,1434,-15.4175,-72.1675,7.3905
-13.2083,-73.5942,14655,-13.2167,-73.5708,1434,-13.2208,-73.5625,3.7003
-10.5108,-75.8867,16581,-10.5100,-75.9000,1431,-10.5233,-75.9225,4.1587
-9.4367,-76.6325,14750,-9.4533,-76.6192,1427,-9.4700,-76.6325,3.6868
-14.4467,-73.8600,15882,-14.5583,-73.9092,1427,-14.3300,-73.7833,15.3295
-12.6542,-76.2875,8894,-12.6542,-76.2700,1427,-12.6592,-76.2492,4.2006
-10.7433,-76.7908,16771,-10.7342,-76.7500,1427,-10.7758,-76.7500,5.7330
-12.7517,-75.5392,16794,-12.7067,-75.5633,1424,-12.6550,-75.4542,14.1273
-10.5692,-75.8525,16076,-10.5217,-75.8783,1424,-10.5475,-75.9117,6.9045
-10.5342,-77.4700,10036,-10.5208,-77.4642,1424,-10.4592,-77.4458,8.7075
-10.3817,-75.3742,6771,-10.3917,-75.3758,1420,-10.3925,-75.3958,2.6579
-10.3392,-75.9750,14353,-10.3508,-75.9658,1417,-10.3775,-75.9542,4.8149
-9.0750,-76.4633,10236,-9.0883,-76.4800,1414,-9.0992,-76.5042,5.2241
-10.1475,-75.8575,13690,-10.1642,-75.8950,1414,-10.1908,-75.9275,9.0453
-14.5417,-73.6050,16164,-14.5250,-73.5775,1411,-14.4850,-73.5808,6.7895
-9.1950,-76.3175,6272,-9.2033,-76.3400,1410,-9.1542,-76.3092,4.6080
-10.2850,-75.4067,5360,-10.2617,-75.4183,1410,-10.2917,-75.4517,4.9839
-13.6092,-74.8208,14980,-13.6358,-74.8242,1408,-13.6758,-74.8300,7.4421
-11.8333,-76.1917,17309,-11.8608,-76.1667,1407,-11.9125,-76.2192,9.2559
-10.6908,-75.8483,14225,-10.7158,-75.8600,1407,-10.7342,-75.8925,6.8055
-8.6075,-78.2608,10734,-8.5825,-78.2750,1404,-8.5500,-78.2875,7.0041
-10.0950,-76.0525,15124,-10.1167,-76.0483,1404,-10.1392,-76.0542,4.8886
-9.0867,-76.9700,11889,-9.0917,-76.9967,1401,-9.0908,-77.0192,5.4242
-10.7767,-76.7475,16988,-10.7750,-76.7358,1401,-10.8050,-76.7325,3.5374
-8.0717,-77.4092,15022,-8.0883,-77.4675,1400,-8.0775,-77.3450,6.9114
-14.4875,-73.4867,16158,-14.5358,-73.5033,1398,-14.4850,-73.5800,10.0663
-14.4650,-74.9033,10059,-14.4558,-74.8792,1398,-14.4325,-74.8575,6.1119
-11.9742,-76.0242,18582,-11.9858,-76.0100,1397,-11.9892,-75.9950,3.5843
-10.8058,-76.7317,17089,-10.7775,-76.6633,1397,-10.7492,-76.6400,11.8231
-10.3167,-76.0658,15137,-10.2908,-76.0483,1397,-10.2750,-76.0500,4.9243
-10.1925,-75.9300,14146,-10.1792,-75.9558,1397,-10.2025,-75.9983,7.5697
-10.9408,-76.5142,16614,-10.9258,-76.5308,1395,-10.9275,-76.5700,6.2785
-13.0708,-73.6492,13389,-13.0900,-73.6608,1391,-13.0992,-73.6675,3.7118
-12.2058,-76.0442,17007,-12.2483,-76.0142,1391,-12.2200,-75.9958,5.4877
-11.1133,-75.8375,15846,-11.1325,-75.8333,1391,-11.1292,-75.8242,2.2783
-10.4442,-76.7850,18188,-10.4525,-76.7783,1391,-10.4608,-76.7742,2.1921
-13.5083,-73.2742,12142,-13.5217,-73.2758,1388,-13.5308,-73.3125,4.8389
-12.4492,-75.7433,17027,-12.4542,-75.6967,1388,-12.4342,-75.6683,8.3215
-10.4867,-77.3400,12503,-10.4750,-77.3325,1388,-10.4533,-77.3233,4.1135
-9.5767,-75.9800,8198,-9.6092,-76.0000,1387,-9.6308,-76.0150,7.1170
-9.5850,-75.8300,9478,-9.5683,-75.8075,1385,-9.6058,-75.7725,6.7197
-10.7375,-76.6117,16870,-10.7308,-76.6383,1385,-10.7500,-76.6367,3.0640
-9.2783,-76.6825,13375,-9.2533,-76.6808,1384,-9.2525,-76.6950,3.1702
-8.7958,-78.3392,5616,-8.7975,-78.3133,1384,-8.8125,-78.3025,4.4349
-11.4700,-75.2183,10885,-11.4850,-75.2142,1384,-11.4992,-75.2008,3.7489
-10.2683,-76.0567,15364,-10.2667,-76.0492,1382,-10.2325,-76.0692,4.1935
-8.4392,-76.6950,9524,-8.4475,-76.7075,1378,-8.4567,-76.7075,2.3749
-11.1708,-75.6167,14025,-11.1550,-75.6192,1378,-11.1642,-75.6342,2.0480
-9.4692,-77.4158,17985,-9.4367,-77.3892,1375,-9.4225,-77.4233,5.2268
-10.2367,-76.9058,19776,-10.2458,-76.9050,1371,-10.2364,-76.9055,0.1000
-13.6400,-71.6558,14110,-13.6233,-71.6450,1368,-13.6125,-71.6317,4.0112
-12.9383,-73.9100,14675,-12.9325,-73.8592,1365,-12.9800,-73.8875,5.2163
-9.0267,-77.5767,17572,-8.9992,-77.5833,1362,-9.0268,-77.5769,0.1000
-8.3842,-77.6175,14202,-8.3858,-77.6700,1361,-8.3408,-77.6508,6.0374
-13.0708,-73.8842,12916,-13.0675,-73.8650,1361,-13.0433,-73.8692,3.4500
-10.4058,-76.8767,17847,-10.3908,-76.9008,1361,-10.3858,-76.8750,2.2196
-15.0325,-72.0625,16998,-15.0842,-71.9700,1359,-14.9808,-72.1967,15.5203
-11.8333,-74.9308,15748,-11.8433,-74.8925,1359,-11.8450,-74.9675,4.1992
-11.0708,-75.8950,15820,-11.0917,-75.8917,1359,-11.1133,-75.8375,7.8460
-9.6333,-76.5533,15708,-9.6358,-76.5383,1358,-9.6517,-76.5392,2.5553
-8.4050,-77.1375,14501,-8.4100,-77.1267,1355,-8.4483,-77.1625,5.5270
-14.0217,-72.7217,16427,-13.9817,-72.7817,1355,-14.0700,-72.7875,8.8968
-13.3317,-72.9483,14652,-13.3083,-72.9542,1355,-13.2733,-72.9608,6.5941
-10.3208,-75.5658,9770,-10.3400,-75.5808,1352,-10.3508,-75.5842,3.8784
-9.7450,-76.4425,15347,-9.7317,-76.4533,1351,-9.6650,-76.5250,12.6593
-9.3250,-76.6242,13431,-9.3450,-76.6050,1348,-9.3483,-76.6433,3.3306
-13.7258,-74.0600,13585,-13.7642,-74.0325,1348,-13.7575,-74.0858,4.4810
-13.2492,-72.9092,16725,-13.2458,-72.9308,1348,-13.2550,-72.9483,4.2939
-10.4125,-77.5742,8828,-10.3900,-77.5600,1348,-10.3792,-77.5217,6.8294
-8.9750,-77.6217,19192,-8.9792,-77.6192,1338,-8.9925,-77.6158,1.9516
-9.1825,-77.0850,15554,-9.1783,-77.1558,1335,-9.1725,-77.2950,23.1064
-10.1950,-76.8283,15613,-10.1967,-76.8392,1335,-10.2325,-76.8142,4.4287
-9.5242,-77.3842,17690,-9.5058,-77.3533,1332,-9.5583,-77.3725,3.9901
-11.5767,-77.0783,5249,-11.5758,-77.0533,1332,-11.5858,-77.0400,4.3019
-11.5392,-77.2192,1893,-11.5258,-77.2083,1332,-11.5333,-77.1442,8.2071
-11.2233,-77.0358,9412,-11.2233,-77.0058,1332,-11.2075,-76.9983,4.4538
-10.1925,-75.6075,9238,-10.1917,-75.6183,1332,-10.1817,-75.6175,1.6242
-13.3783,-75.6700,11082,-13.3992,-75.6633,1325,-13.4050,-75.6550,3.3679
-12.9133,-75.0417,17217,-12.9325,-75.0450,1325,-12.8133,-75.2300,23.1740
-11.5225,-74.9725,15977,-11.5342,-74.9867,1325,-11.5325,-74.9983,3.0280
-12.8642,-75.4150,16833,-12.8675,-75.3583,1322,-12.9267,-75.3308,11.4565
-11.5967,-75.2867,15826,-11.6267,-75.2708,1322,-11.6608,-75.2658,7.4530
-9.3617,-76.6925,14206,-9.3692,-76.6600,1319,-9.4017,-76.6792,4.6602
-12.5392,-74.3392,13917,-12.5450,-74.3142,1319,-12.5950,-74.2817,8.7858
-13.3317,-72.3150,16003,-13.3642,-72.3225,1318,-13.3342,-72.3508,3.8910
-8.5467,-76.6050,9363,-8.5483,-76.6158,1316,-8.5500,-76.6333,3.1400
-14.7883,-72.4683,17562,-14.7567,-72.4750,1316,-14.6783,-72.4617,12.1921
-13.3250,-73.7075,12526,-13.3850,-73.7083,1316,-13.3858,-73.7467,7.9562
-15.3100,-72.0133,16502,-15.3158,-72.0933,1315,-15.3850,-72.0550,9.4277
-10.4167,-76.9342,18208,-10.4008,-76.9658,1315,-10.3750,-76.8667,8.7102
-11.1475,-77.3233,3635,-11.1758,-77.3008,1313,-11.1700,-77.2867,4.7158
-14.4117,-74.0225,15098,-14.5233,-74.0942,1312,-14.5225,-74.0158,12.2840
-13.2292,-72.8533,18044,-13.2167,-72.8483,1312,-13.2400,-72.8217,3.6358
-11.6458,-74.9350,15380,-11.5867,-74.9058,1312,-11.6817,-74.9133,4.6144
-9.7958,-76.6950,14045,-9.9425,-76.7458,1309,-9.7800,-76.6117,9.3089
-8.8808,-77.9833,16663,-8.8592,-77.9842,1309,-8.8425,-78.0050,4.8636
-13.5483,-72.1250,14202,-13.5608,-72.1600,1309,-13.5992,-72.1133,5.7640
-10.1183,-77.8425,4767,-10.1183,-77.8108,1309,-10.1525,-77.8175,4.6677
-13.2767,-72.7083,16240,-13.2642,-72.7125,1306,-13.2592,-72.7208,2.3628
-11.2550,-76.0700,15078,-11.2800,-75.9275,1306,-11.4042,-76.1283,17.6862
-10.5125,-75.5100,8618,-10.5183,-75.5233,1306,-10.5375,-75.5358,3.9550
-8.9300,-77.5442,16423,-8.9183,-77.5525,1305,-8.9042,-77.5583,3.2119
-12.3992,-75.9075,16574,-12.3758,-75.9117,1305,-12.3383,-75.9467,7.9643
-14.3683,-72.1208,13982,-14.3833,-72.1350,1299,-14.3233,-72.1700,7.2742
-11.8658,-76.8950,7171,-11.8483,-76.8750,1299,-11.8292,-76.8450,6.7914
-11.4600,-76.2692,16318,-11.4642,-76.2508,1299,-11.4775,-76.2533,2.5945
-10.3375,-76.8692,18398,-10.3300,-76.8725,1299,-10.3117,-76.8800,3.2144
-9.2692,-78.1425,7280,-9.2617,-78.1242,1296,-9.2658,-78.1067,3.9542
-9.1558,-76.1383,4872,-9.1567,-76.1658,1296,-9.1425,-76.1975,6.6679
-8.4675,-77.3158,13136,-8.4575,-77.3142,1296,-8.4483,-77.3075,2.3098
-13.4225,-71.7742,14885,-13.3558,-71.7667,1296,-13.5075,-71.8025,9.8916
-12.1350,-75.8842,16574,-12.1467,-75.8850,1296,-12.1717,-75.8842,4.0562
-9.2092,-77.0100,14327,-9.2125,-77.0192,1293,-9.2183,-77.0275,2.1739
-8.2883,-76.6267,4288,-8.3400,-76.6067,1293,-8.3150,-76.6292,2.9621
-10.3950,-76.8050,17716,-10.4125,-76.8042,1293,-10.4425,-76.7867,5.9153
-8.3050,-76.9442,13326,-8.3083,-76.9092,1292,-8.3700,-76.8917,9.2262
-10.0092,-77.1767,17437,-9.9858,-77.1725,1289,-9.9658,-77.2308,7.7028
-8.3500,-77.9083,15620,-8.3533,-77.8858,1287,-8.3367,-77.8875,2.7282
-9.8717,-77.0625,16896,-9.8883,-77.0583,1286,-9.9025,-77.0542,3.4186
-8.2650,-76.8942,13192,-8.2925,-76.9100,1286,-8.3058,-76.9417,6.9118
-14.5333,-71.6492,16276,-14.6942,-71.7825,1286,-14.7850,-71.9600,43.5477
-14.0650,-72.1158,14530,-14.0825,-72.1233,1286,-14.1050,-72.1258,4.5554
-8.0633,-77.9683,15039,-8.0792,-77.7542,1280,-8.0633,-77.9682,0.1000
-13.4942,-74.8817,15318,-13.4808,-74.9183,1280,-13.4400,-74.8608,6.4031
-14.2417,-72.1125,14320,-14.2550,-72.1292,1279,-14.1833,-72.1408,7.1418
-9.6875,-75.8250,7280,-9.6850,-75.8167,1277,-9.6875,-75.8050,2.1947
-15.5975,-72.3917,17221,-15.5775,-72.3825,1277,-15.5292,-72.4708,11.3699
-11.6658,-75.2667,16040,-11.6700,-75.2558,1277,-11.6767,-75.2475,2.4095
-13.5400,-72.0508,14156,-13.5967,-71.9892,1276,-13.5492,-72.1242,8.0026
-11.2292,-76.4842,16561,-11.2650,-76.4700,1276,-11.2042,-76.4942,2.9730
-8.9008,-77.6825,18661,-8.8950,-77.6917,1273,-8.9006,-77.6821,0.1000
-11.6558,-76.3258,17362,-11.6342,-76.3100,1273,-11.6192,-76.3075,4.5219
-12.4267,-74.8267,14730,-12.4592,-74.6875,1272,-12.5158,-74.7817,11.0104
-12.1458,-75.9525,17723,-12.1975,-75.9200,1270,-12.1792,-75.8800,8.7100
-15.1967,-73.6183,13769,-15.1233,-73.6517,1269,-15.1300,-73.6258,7.4207
-11.7658,-76.6783,13851,-11.7217,-76.6617,1269,-11.7075,-76.6483,7.2347
-9.7292,-75.9258,11660,-9.7417,-75.9892,1267,-9.7583,-76.0092,9.6955
-9.4892,-76.5992,15413,-9.4850,-76.5625,1267,-9.5475,-76.6025,6.4622
-13.5283,-72.9258,15951,-13.5367,-72.9208,1266,-13.5450,-72.9258,1.8439
-10.9542,-75.7683,14832,-10.9258,-75.7675,1266,-10.9150,-75.8242,7.4842
-9.2900,-76.8642,15141,-9.4492,-76.9433,1264,-9.1992,-77.0800,25.7565
-9.9242,-77.1992,17880,-9.9483,-77.2225,1263,-9.9192,-77.2192,2.1346
-13.2750,-73.5467,15039,-13.2592,-73.5275,1263,-13.2767,-73.4958,5.5120
-12.2100,-74.6292,15029,-12.2408,-74.6117,1263,-12.2900,-74.5592,11.6760
-13.2242,-73.5617,14763,-13.2508,-73.5433,1260,-13.2725,-73.5475,5.5635
-12.0208,-74.9775,15600,-12.0192,-74.9842,1260,-11.9958,-75.0192,5.3136
-10.4175,-77.0342,14399,-10.4275,-77.0258,1260,-10.4175,-77.0067,3.0110
-10.1400,-76.0550,15416,-10.1592,-76.0542,1260,-10.2017,-76.0583,6.8306
-9.7125,-77.2642,16797,-9.7033,-77.2358,1259,-9.7258,-77.2375,3.2766
-9.0525,-76.7933,14514,-9.0442,-76.8383,1257,-9.0342,-76.8567,7.2527
-13.6583,-75.4858,12178,-13.6458,-75.4633,1257,-13.6458,-75.4375,5.4089
-10.4800,-75.9425,16453,-10.4983,-75.9317,1257,-10.5225,-75.9467,4.7230
-8.5692,-77.8733,12985,-8.5433,-77.8850,1253,-8.6217,-77.8408,6.8199
-15.0725,-73.1917,16394,-15.0633,-73.1958,1253,-15.0975,-73.0942,10.8403
-14.3208,-72.2067,14619,-14.3767,-72.2467,1253,-14.3600,-72.2942,10.3863
-10.5225,-76.7175,17345,-10.5117,-76.7283,1253,-10.4942,-76.7183,3.1353
-10.3367,-76.7667,16200,-10.3608,-76.7908,1253,-10.3342,-76.8117,4.9361
-9.9508,-77.4667,15905,-9.8692,-77.4792,1250,-9.7900,-77.5217,18.7843
-14.9117,-72.5600,17381,-14.8658,-72.5058,1250,-14.8108,-72.4842,13.8229
-10.6225,-76.8283,16656,-10.6233,-76.8350,1250,-10.6317,-76.8525,2.8326
-12.1308,-76.5875,10561,-12.1333,-76.5717,1247,-12.1308,-76.5483,4.2630
-11.0233,-76.6292,16919,-11.0408,-76.5275,1247,-10.9342,-76.6067,10.1649
-13.8617,-72.3300,15606,-14.0242,-72.3358,1246,-13.9050,-72.5933,28.8639
-15.5267,-71.9167,17933,-15.4817,-71.8958,1244,-15.4633,-71.8683,8.7184
-14.7967,-72.4125,17542,-14.7900,-72.4467,1243,-14.7883,-72.4683,6.0806
-10.9842,-75.9308,15511,-11.0483,-75.8942,1243,-11.0233,-75.8850,6.6224
-13.3975,-74.8525,16456,-13.3825,-74.7975,1240,-13.2808,-74.8000,14.1045
-13.1567,-74.8608,16781,-13.1617,-74.8850,1240,-13.2742,-74.8017,14.4952
-12.2433,-75.7725,16135,-12.1167,-75.6458,1240,-12.2675,-75.7458,3.9450
-11.6975,-75.1867,16013,-11.6942,-75.1958,1240,-11.6925,-75.2025,1.8126
-9.9183,-77.7850,6906,-9.9083,-77.7683,1237,-9.9008,-77.7592,3.4317
-11.8383,-76.2875,17221,-11.8917,-76.2517,1237,-11.8942,-76.2425,7.8856
-10.9075,-75.5058,13149,-10.8892,-75.5608,1237,-10.9067,-75.6075,11.1141
-9.6592,-75.7217,9875,-9.6325,-75.7183,1234,-9.6092,-75.7175,5.5490
-14.3708,-71.8533,14137,-14.4117,-71.8558,1234,-14.3833,-71.7975,6.1783
-13.3008,-72.5792,17913,-13.3342,-72.5650,1234,-13.3275,-72.5517,4.1929
-9.5858,-77.3658,18477,-9.5683,-77.3575,1233,-9.5508,-77.3500,4.2437
-8.3358,-77.8867,15843,-8.3550,-77.8767,1231,-8.3642,-77.8733,3.4602
-8.0525,-76.9608,10259,-8.0642,-76.9692,1231,-8.0525,-76.9967,3.9504
-13.1692,-73.0192,16076,-13.1700,-73.0275,1231,-13.1875,-73.0392,2.9693
-11.4775,-75.5817,14288,-11.5133,-75.6225,1231,-11.5092,-75.5275,6.8701
-10.8725,-77.3117,8034,-10.9042,-77.3033,1230,-10.9025,-77.2917,3.9743
-14.0867,-71.9108,15177,-14.1092,-71.9542,1227,-14.1117,-71.9800,7.9651
-13.3775,-74.6400,16824,-13.3583,-74.7408,1227,-13.2758,-74.8008,20.7400
-12.1825,-74.7592,13917,-12.1617,-74.7700,1227,-12.1408,-74.7750,4.9208
-12.7592,-76.4017,4524,-12.7650,-76.3883,1224,-12.7533,-76.3567,4.9287
-11.5858,-75.3742,16053,-11.6150,-75.4183,1221,-11.5167,-75.4267,9.5567
-11.1125,-75.7167,15843,-11.1267,-75.8125,1221,-11.1292,-75.8217,11.6170
-9.3567,-77.4475,17732,-9.3533,-77.4250,1220,-9.3569,-77.4471,0.1000
-13.2667,-73.7842,11646,-13.2917,-73.7658,1220,-13.3225,-73.7450,7.4938
-11.8042,-76.0433,17335,-11.8150,-76.0483,1220,-11.8258,-76.0525,2.5962
-10.1783,-75.6458,10977,-10.2317,-75.6725,1220,-10.1517,-75.7475,11.5242
-15.7867,-71.8575,19540,-15.7967,-71.8650,1217,-15.8017,-71.8700,2.1331
-13.1900,-72.8542,16404,-13.1975,-72.8483,1217,-13.2067,-72.8492,1.9219
-12.8608,-74.0050,13782,-12.8408,-73.9983,1217,-12.8458,-73.9767,3.4938
-13.3617,-73.6383,12188,-13.3550,-73.6742,1214,-13.4125,-73.5933,7.4429
-12.6250,-75.5217,16820,-12.6133,-75.4875,1214,-12.6300,-75.4658,6.0908
-11.0758,-76.7933,16702,-11.0192,-76.7292,1214,-10.9933,-76.8400,10.4536
-11.2658,-75.1117,13877,-11.2658,-75.0825,1213,-11.2950,-75.0750,5.1420
-9.8600,-77.6350,15810,-9.8700,-77.4900,1211,-9.7908,-77.5225,14.5204
-8.7767,-76.3850,6286,-8.8017,-76.4192,1211,-8.8225,-76.4183,6.2564
-13.1733,-74.3450,13966,-13.2283,-74.3250,1211,-13.1842,-74.4542,11.8950
-12.3017,-75.9167,17703,-12.3117,-75.9292,1211,-12.3217,-75.9417,3.5056
-11.7833,-76.1792,17224,-11.7417,-76.1842,1211,-11.8325,-76.1917,5.6067
-12.5442,-75.6650,16774,-12.4758,-75.6225,1210,-12.6267,-75.7125,10.4852
-8.7858,-76.5667,13192,-8.7958,-76.5783,1208,-8.8058,-76.5875,3.1853
-11.3442,-75.0567,14370,-11.3608,-75.0042,1208,-11.3817,-75.0233,5.5175
-9.8633,-76.5633,13969,-9.8650,-76.5517,1207,-9.8692,-76.5283,3.8925
-15.5358,-74.0700,10321,-15.5008,-74.0700,1207,-15.4792,-74.0542,6.4964
-12.0633,-74.7450,8979,-12.0708,-74.7475,1207,-12.0867,-74.7492,2.6208
-10.7200,-75.7808,13559,-10.7000,-75.7892,1207,-10.7133,-75.8025,2.4821
-9.8883,-76.9883,15551,-9.8908,-76.9950,1201,-9.9058,-77.0300,4.9625
-9.2433,-78.0000,13359,-9.2458,-77.9850,1201,-9.2475,-77.9742,2.8764
-9.2292,-77.8500,15820,-9.2250,-77.8258,1201,-9.2342,-77.8242,2.8920
-13.3858,-75.0283,16181,-13.3983,-75.1142,1201,-13.4017,-74.8650,17.7778
-11.0317,-76.8192,16646,-10.9850,-76.8125,1200,-10.9942,-76.8392,4.6886
-14.2458,-71.8150,14888,-14.2308,-71.8150,1198,-14.2200,-71.7683,5.7907
-10.4533,-76.0108,15479,-10.4592,-76.0175,1198,-10.4625,-76.0233,1.7032
-8.3450,-78.0725,10160,-8.3467,-78.0667,1197,-8.3500,-78.0458,2.9894
-15.5508,-72.5958,20639,-15.5550,-72.6175,1197,-15.5508,-72.6567,6.5266
-9.5767,-76.1700,13280,-9.6192,-76.2242,1194,-9.5742,-76.2942,13.6343
-8.8792,-77.6525,19238,-8.8850,-77.6558,1194,-8.8788,-77.6527,0.1000
-8.8733,-76.7533,13615,-8.8450,-76.8433,1194,-8.8883,-76.8467,10.3987
-8.7242,-78.2583,9796,-8.7225,-78.2433,1194,-8.7225,-78.2283,3.3062
-12.5850,-75.7900,17211,-12.5667,-75.7700,1194,-12.5533,-75.7883,3.5078
